date,lat,lon,elev,slope,VV,VH,angle,sm_pred,comp_date,n_images
2025-10-17,-25.167152228155842,29.41618640308281,889.1016845703125,0.2736734743049231,-12.068921645392605,-19.348623095682314,39.47043228149414,13.435210283423448,2025-10-14,1
2025-10-17,-25.167121703030098,29.41618686462231,889.1016845703125,0.2736734743049231,-12.068921645392605,-19.348623095682314,39.47043228149414,13.435210283423448,2025-10-14,1
2025-10-17,-25.167076827360123,29.416191197650097,889.1016845703125,0.2736734743049231,-12.068921645392605,-19.348623095682314,39.47043228149414,13.435210283423448,2025-10-14,1
2025-10-17,-25.167032285140518,29.41619549847945,889.1016845703125,0.2736734743049231,-12.068921645392605,-19.348623095682314,39.47043228149414,13.435210283423448,2025-10-14,1
2025-10-17,-25.16698913517004,29.41619966487683,888.835693359375,0.2736734743049231,-11.463068086079932,-17.79992267703323,39.47075653076172,12.903322013822619,2025-10-14,1
2025-10-17,-25.166955846859373,29.416202879068678,888.835693359375,0.2736734743049231,-11.463068086079932,-17.79992267703323,39.47075653076172,12.903322013822619,2025-10-14,1
2025-10-17,-25.167156101015802,29.41623467118368,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167120004957827,29.41623246840515,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167074890840155,29.416231578856255,889.1016845703125,0.2736734743049231,-12.068921645392605,-19.348623095682314,39.47043228149414,13.435210283423448,2025-10-14,1
2025-10-17,-25.16702977672218,29.416230689309497,889.1016845703125,0.2736734743049231,-12.068921645392605,-19.348623095682314,39.47043228149414,13.435210283423448,2025-10-14,1
2025-10-17,-25.166984662603895,29.416229799764892,888.835693359375,0.2736734743049231,-11.463068086079932,-17.79992267703323,39.47075653076172,12.903322013822619,2025-10-14,1
2025-10-17,-25.166947960478623,29.416228966057286,888.835693359375,0.2736734743049231,-11.463068086079932,-17.79992267703323,39.47075653076172,12.903322013822619,2025-10-14,1
2025-10-17,-25.167160100735877,29.41628394293409,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.16711919539871,29.416282040660914,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.16707408128268,29.416281151093806,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167028967166353,29.416280261528843,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.166983853049725,29.41627937196603,888.8381958007812,0.2736734743049231,-9.898623459433555,-18.496860653785667,39.469810485839844,13.744690265644431,2025-10-14,1
2025-10-17,-25.1669480369543,29.41627836333198,888.8381958007812,0.2736734743049231,-9.898623459433555,-18.496860653785667,39.469810485839844,13.744690265644431,2025-10-14,1
2025-10-17,-25.167187793610978,29.416347655153277,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167163145656637,29.41633279698728,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.16711838582301,29.416331612914526,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.16707327170863,29.416330723329214,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167028157593954,29.416329833746047,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.166983043478975,29.416328944165024,888.8381958007812,0.2736734743049231,-9.898623459433555,-18.496860653785667,39.469810485839844,13.744690265644431,2025-10-14,1
2025-10-17,-25.166948197553477,29.41632793076826,888.8381958007812,0.2736734743049231,-9.898623459433555,-18.496860653785667,39.469810485839844,13.744690265644431,2025-10-14,1
2025-10-17,-25.16719093445516,29.41638634695307,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167162690343154,29.416382074771658,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167117576230737,29.416381185165996,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167072462118014,29.416380295562472,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.167027348004982,29.4163794059611,889.0532836914062,0.2736734743049231,-10.552644273439329,-20.740964119707908,39.469482421875,16.31034755269654,2025-10-14,1
2025-10-17,-25.166982233891655,29.416378516361874,888.8381958007812,0.2736734743049231,-9.898623459433555,-18.496860653785667,39.469810485839844,13.744690265644431,2025-10-14,1
2025-10-17,-25.166948358122767,29.416377494108765,888.8381958007812,0.2736734743049231,-9.898623459433555,-18.496860653785667,39.469810485839844,13.744690265644431,2025-10-14,1
2025-10-17,-25.167194823260605,29.416434253002226,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.16716188073266,29.416431647039186,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.16711676662189,29.416430757415316,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167071652510817,29.416429867793592,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167026538399433,29.416428978174007,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.166981424287755,29.41642808855658,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.16694851865847,29.416427052201715,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.167198803948597,29.416483291151902,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167161071105582,29.41648121930457,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.16711595699646,29.41648032966249,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.16707084288704,29.416479440022563,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167025728777315,29.416478550384774,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.166980614667278,29.41647766074913,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.16694867915525,29.416476603418637,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.1672028094763,29.41653263550936,889.0532836914062,0.2736734743049231,-12.775949711071604,-20.322848260731497,39.46821212768555,13.594528509270372,2025-10-14,1
2025-10-17,-25.167160261461934,29.416530791567812,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167115147354465,29.416529901907523,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.16707003324669,29.416529012249384,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167024919138612,29.416528122593395,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.166979805030234,29.41652723293954,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.16694883960545,29.41652614537928,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.167230051583523,29.41659079611127,889.0532836914062,0.2736734743049231,-12.775949711071604,-20.322848260731497,39.46821212768555,13.594528509270372,2025-10-14,1
2025-10-17,-25.16720456052357,29.41658125907537,889.0532836914062,0.2736734743049231,-12.775949711071604,-20.322848260731497,39.46821212768555,13.594528509270372,2025-10-14,1
2025-10-17,-25.167159451801712,29.416580363828906,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.1671143376959,29.41657947415041,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167069223589774,29.416578584474067,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.167024109483343,29.416577694799866,889.0532836914062,0.2736734743049231,-9.989968098575709,-20.81114542490097,39.468536376953125,16.164618385994494,2025-10-14,1
2025-10-17,-25.166978995376613,29.416576805127807,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.16694899999732,29.416575674461203,888.8381958007812,0.2736734743049231,-10.975666472696574,-20.37950807377603,39.4688606262207,15.7939516505353,2025-10-14,1
2025-10-17,-25.167233579550015,29.416634257763793,889.19482421875,0.2736734743049231,-14.332945790943405,-23.81565059895019,39.46726608276367,19.147140036228464,2025-10-14,1
2025-10-17,-25.167203756228787,29.416630825786697,889.19482421875,0.2736734743049231,-14.332945790943405,-23.81565059895019,39.46726608276367,19.147140036228464,2025-10-14,1
2025-10-17,-25.167158642124914,29.41662993608785,889.19482421875,0.2736734743049231,-12.046903142328162,-22.343096498691782,39.46759033203125,15.684146174805448,2025-10-14,1
2025-10-17,-25.16711352802075,29.41662904639115,889.19482421875,0.2736734743049231,-12.046903142328162,-22.343096498691782,39.46759033203125,15.684146174805448,2025-10-14,1
2025-10-17,-25.167068413916272,29.4166281566966,889.19482421875,0.2736734743049231,-12.046903142328162,-22.343096498691782,39.46759033203125,15.684146174805448,2025-10-14,1
